t,Vx,Vy,Vz
61.58,0.5598036076927247,0.26691266295404265,-6.836462564092933
61.59,0.5598368738509598,0.26616714578313533,-6.835997665039328
61.6,0.5598696604575572,0.265427667464098,-6.835540160306733
61.61,0.5599019714930662,0.2646941777027038,-6.8350899292985305
61.620000000000005,0.5599338110551665,0.26396662472764104,-6.834646848841462
61.63,0.5599651831344614,0.2632449581232618,-6.83421079994606
61.64,0.5599960916927911,0.2625291278400331,-6.833781665410696
61.65,0.5600265406660836,0.26181908415847677,-6.833359329724749
61.660000000000004,0.5600565338788991,0.2611147787684908,-6.8329436815140765
61.67,0.5600860752048661,0.2604161627427484,-6.832534608853392
61.68,0.5601151685106098,0.25972318724503624,-6.83213200092654
61.690000000000005,0.5601438175330089,0.2590358050803666,-6.83173575148554
61.7,0.5601720259399326,0.2583539699276057,-6.8313457570252245
61.71,0.5601997975148942,0.25767763400765004,-6.830961911621708
61.72,0.5602271359377942,0.2570067508523065,-6.830584113089386
61.730000000000004,0.5602540448564937,0.25634127440032667,-6.830212260935043
61.74,0.5602805278896607,0.2556811589614122,-6.829846256261416
61.75,0.5603065886301088,0.255026359174019,-6.829486001661854
61.76,0.5603322307125814,0.25437682914961535,-6.829131399405562
61.77,0.5603574575576898,0.253732525705222,-6.828782358248396
61.78,0.5603822725701804,0.2530934058601008,-6.828438788030229
61.79,0.5604066793045637,0.25245942474515737,-6.828100595384476
61.800000000000004,0.5604306811312084,0.2518305398178615,-6.827767692495881
61.81,0.5604542815113943,0.25120670739029005,-6.827439989903528
61.82,0.5604774838119732,0.25058788496848916,-6.827117401301262
61.83,0.5605002913293795,0.24997403094921308,-6.826799842849564
61.84,0.5605227074734411,0.24936510230022366,-6.826487228537404
61.85,0.5605447354484815,0.24876105858469785,-6.826179478193409
61.86,0.5605663784267055,0.24816185977286487,-6.825876513036637
61.870000000000005,0.560587639728836,0.24756746396281026,-6.825578251268873
61.88,0.5606085225151906,0.24697783127854941,-6.825284615684102
61.89,0.5606290300226124,0.24639292088043727,-6.824995527852531
61.9,0.5606491653519242,0.24581269364683353,-6.824710913253157
61.910000000000004,0.5606689315999466,0.2452371105083097,-6.82443069804466
61.92,0.5606883317766641,0.24466613349259103,-6.824154811005441
61.93,0.5607073690311053,0.24409972287510043,-6.82388317823239
61.940000000000005,0.5607260463569501,0.24353784089267963,-6.82361573004693
61.95,0.5607443668501562,0.2429804484937772,-6.823352394986308
61.96,0.5607623334235443,0.242427508938507,-6.823093106365111
61.97,0.5607799489591878,0.24187898587627102,-6.822837798694369
61.980000000000004,0.5607972164751351,0.2413348412431259,-6.8225864039579
61.99,0.560814138845361,0.2407950387938006,-6.822338857924803
62.0,0.5608307189558825,0.24025954213268486,-6.822095096611289
62.01,0.5608469596405857,0.23972831552308974,-6.8218550576949175
62.02,0.5608628637507336,0.23920132301070948,-6.821618678979846
62.03,0.5608784340927009,0.2386785292087631,-6.821385899751992
62.04,0.5608936734580066,0.2381598989192618,-6.8211566601117894
62.050000000000004,0.5609085846041669,0.2376453973743881,-6.820930901372862
62.06,0.5609231702313806,0.23713499053036602,-6.82070856652676
62.07,0.560937433139197,0.23662864309229226,-6.820489596962884
62.08,0.5609513759407122,0.23612632211728268,-6.820273938424305
62.09,0.5609650012345189,0.23562799484649016,-6.820061537357476
62.1,0.560978311735832,0.23513362705225077,-6.819852338266535
62.11,0.5609913100214596,0.23464318625294367,-6.819646288919775
62.120000000000005,0.5610039987401351,0.23415663906160297,-6.819443336068663
62.13,0.5610163804510229,0.2336739532215505,-6.819243428694128
62.14,0.5610284576621509,0.23319509712182118,-6.819046517189775
62.15,0.5610402329497483,0.23272003829308743,-6.818852551017579
62.160000000000004,0.5610517088237349,0.23224874510297863,-6.818661481353594
62.17,0.5610628877419537,0.23178118657658686,-6.818473260770631
62.18,0.5610737722564328,0.23131733055327353,-6.818287840440314
62.190000000000005,0.5610843647389433,0.23085714714512323,-6.81810517535835
62.2,0.5610946675554374,0.23040060653853822,-6.817925220966031
62.21,0.5611046831741113,0.22994767763267907,-6.817747931163774
62.22,0.5611144139340284,0.22949833095494016,-6.8175732626244825
62.230000000000004,0.561123862238998,0.22905253621799157,-6.817401171186624
62.24,0.5611330304399642,0.22861026380167726,-6.817231614024533
62.25,0.5611419208448762,0.22817148462856437,-6.8170645494386815
62.26,0.5611505357398827,0.22773616989687204,-6.816899936455243
62.27,0.5611588774266996,0.22730429060970572,-6.816737734160011
62.28,0.5611669481699445,0.2268758182385288,-6.8165779026324795
62.29,0.5611747502172688,0.22645072446951045,-6.816420402577028
62.300000000000004,0.5611822858014331,0.22602898117736098,-6.816265195280922
62.31,0.5611895571888715,0.22561055981362418,-6.816112241784213
62.32,0.561196566497622,0.225195433699955,-6.815961505975883
62.33,0.561203315847392,0.2247835761377859,-6.81581295198677
62.34,0.5612098074454219,0.22437495932697155,-6.815666542776987
62.35,0.5612160433815317,0.22396955694712645,-6.815522243566321
62.36,0.5612220258106243,0.2235673418590669,-6.815380018786471
62.370000000000005,0.5612277568304915,0.22316828764373617,-6.815239834104297
62.38,0.561233238521377,0.22277236810391843,-6.815101655754147
62.39,0.5612384729464045,0.2223795572588142,-6.814965450524153
62.4,0.5612434621534512,0.22198982932043823,-6.81483118572003
62.410000000000004,0.5612482081770415,0.22160315866975827,-6.814698829130154
62.42,0.5612527130617033,0.22121951956258637,-6.814568348658987
62.43,0.5612569787484551,0.22083888755884978,-6.814439714083719
